Time(s) 	 Filtered Altitude MSL(m) 	 Filtered Altitude AGL(m) 	 Filtered Velocity(m/s) 	 Filtered Acceleration(m/s/s) 	 Altitude MSL(m)  	 Altitude AGL(m) 	 Velocity(m/s) 	 Acceleration (m/s/s)1.17	4.44	-289.47	3.79	3.24	88.77	-205.14	75.80	64.73
10.62	88.54	-205.37	0.15	0.06	88.83	-205.07	0.66	4.97
10.80	88.57	-205.34	0.18	0.16	88.87	-205.04	0.21	-2.60
10.97	88.60	-205.30	0.19	0.05	88.93	-204.97	0.36	0.89
11.15	88.64	-205.27	0.20	0.04	88.96	-204.94	0.17	-1.11
11.32	88.67	-205.23	0.19	-0.01	88.99	-204.91	0.17	0.00
11.50	88.70	-205.20	0.19	-0.03	89.01	-204.90	0.10	-0.37
11.67	88.74	-205.17	0.18	-0.04	89.05	-204.86	0.22	0.68
11.85	88.76	-205.14	0.15	-0.16	88.96	-204.95	-0.51	-4.25
12.02	88.79	-205.12	0.13	-0.16	89.01	-204.90	0.28	4.53
12.20	88.80	-205.11	0.08	-0.27	88.84	-205.07	-0.98	-7.24
12.39	88.79	-205.11	-0.02	-0.54	88.67	-205.23	-0.87	0.60
12.57	88.78	-205.12	-0.06	-0.20	88.70	-205.20	0.18	5.86
12.79	88.77	-205.13	-0.05	0.04	88.64	-205.27	-0.30	-2.20
12.99	88.76	-205.14	-0.05	0.02	88.71	-205.19	0.38	3.43
13.16	88.76	-205.15	-0.03	0.08	88.69	-205.21	-0.13	-2.98
13.34	88.75	-205.16	-0.04	-0.02	88.68	-205.22	-0.04	0.49
13.52	88.75	-205.16	-0.03	0.06	88.72	-205.19	0.20	1.37
13.69	88.74	-205.17	-0.06	-0.17	88.57	-205.33	-0.84	-6.01
13.86	88.72	-205.19	-0.10	-0.25	88.54	-205.36	-0.18	3.81
14.04	88.71	-205.20	-0.07	0.19	88.65	-205.25	0.65	4.72
14.21	88.70	-205.20	-0.03	0.24	88.67	-205.24	0.06	-3.36
14.39	88.69	-205.21	-0.06	-0.18	88.54	-205.37	-0.73	-4.56
14.56	88.67	-205.24	-0.12	-0.39	88.41	-205.49	-0.72	0.10
14.74	88.64	-205.26	-0.14	-0.11	88.42	-205.49	0.04	4.33
14.91	88.85	-205.06	1.16	7.37	92.98	-200.93	25.75	145.25
15.09	90.09	-203.82	7.08	33.83	109.50	-184.40	94.43	392.41
15.26	92.93	-200.98	16.21	52.19	127.42	-166.48	102.41	45.62
15.44	96.93	-196.98	23.01	39.06	138.50	-155.40	63.67	-222.63
15.61	101.15	-192.76	24.09	6.17	139.67	-154.23	6.68	-325.67
15.79	104.57	-189.33	19.70	-25.22	131.19	-162.72	-48.78	-318.73
15.96	106.44	-187.46	10.68	-51.56	115.35	-178.56	-90.51	-238.49
16.14	106.73	-187.18	1.62	-51.78	103.21	-190.70	-69.36	120.90
16.31	106.03	-187.87	-3.91	-31.25	96.40	-197.51	-38.49	174.41
16.49	104.89	-189.02	-6.40	-13.88	92.77	-201.14	-20.25	101.86
16.67	103.58	-190.33	-7.46	-6.06	90.73	-203.17	-11.58	49.30
16.84	102.23	-191.67	-7.72	-1.46	89.56	-204.35	-6.74	27.79
17.02	100.93	-192.98	-7.50	1.23	88.79	-205.11	-4.41	13.39
17.19	99.52	-194.38	-7.99	-2.74	84.95	-208.96	-21.84	-99.03
17.37	97.25	-196.66	-13.07	-29.24	68.59	-225.31	-93.99	-414.63
17.54	93.11	-200.80	-23.64	-60.40	43.14	-250.77	-145.45	-294.09
17.72	87.52	-206.38	-32.09	-48.53	31.41	-262.50	-67.43	448.40
17.89	82.00	-211.90	-31.19	5.07	33.22	-260.68	10.26	438.95
18.07	77.68	-216.23	-24.85	36.42	44.29	-249.62	63.59	306.48
18.24	74.95	-218.95	-15.48	53.24	56.57	-237.34	69.75	35.00
18.42	73.63	-220.28	-7.61	45.24	66.85	-227.05	59.13	-61.05
18.59	73.35	-220.55	-1.59	34.41	74.84	-219.07	45.63	-77.11
18.77	73.79	-220.12	2.50	23.35	80.60	-213.31	32.92	-72.67
18.94	74.64	-219.26	4.89	13.70	84.10	-209.80	20.02	-73.66
19.12	75.69	-218.22	5.96	6.11	86.05	-207.85	11.13	-50.82
19.29	76.78	-217.13	6.15	1.06	87.09	-206.81	5.89	-29.62
19.47	77.83	-216.07	6.00	-0.82	87.60	-206.31	2.85	-17.27
19.64	78.82	-215.08	5.69	-1.84	87.86	-206.05	1.49	-7.79
19.82	79.73	-214.17	5.24	-2.54	88.04	-205.87	1.04	-2.59
19.99	80.57	-213.34	4.77	-2.73	88.11	-205.79	0.44	-3.45
20.17	81.32	-212.58	4.33	-2.48	88.11	-205.80	-0.04	-2.77
20.34	82.00	-211.90	3.86	-2.68	88.13	-205.77	0.16	1.17
20.52	82.62	-211.28	3.56	-1.76	88.24	-205.66	0.64	2.72
20.69	83.18	-210.72	3.23	-1.87	88.24	-205.67	-0.03	-3.80
20.87	83.69	-210.21	2.82	-2.28	88.33	-205.58	0.47	2.75
21.05	84.16	-209.75	2.63	-1.04	88.33	-205.57	0.04	-2.48
21.22	84.57	-209.34	2.36	-1.58	88.19	-205.71	-0.81	-4.89
21.40	84.93	-208.98	2.05	-1.74	88.14	-205.77	-0.32	2.85
21.57	85.24	-208.66	1.80	-1.46	88.01	-205.89	-0.69	-2.14
21.75	85.51	-208.39	1.55	-1.44	87.88	-206.02	-0.75	-0.34
21.92	85.74	-208.16	1.30	-1.41	87.71	-206.19	-0.96	-1.21
22.10	85.94	-207.97	1.12	-1.03	87.67	-206.24	-0.28	3.95
22.27	86.11	-207.80	0.97	-0.83	87.63	-206.27	-0.19	0.48
22.45	86.26	-207.65	0.84	-0.75	87.56	-206.35	-0.42	-1.31
22.62	86.39	-207.52	0.76	-0.44	87.63	-206.28	0.41	4.77
22.80	86.52	-207.39	0.73	-0.17	87.71	-206.20	0.44	0.16
22.97	86.63	-207.27	0.67	-0.36	87.68	-206.23	-0.17	-3.48
23.15	86.74	-207.17	0.61	-0.37	87.70	-206.20	0.16	1.88
23.32	86.84	-207.06	0.58	-0.18	87.79	-206.12	0.50	1.94
23.50	86.94	-206.97	0.55	-0.15	87.80	-206.10	0.06	-2.49
23.67	87.03	-206.88	0.52	-0.15	87.90	-206.00	0.57	2.90
23.85	87.11	-206.79	0.48	-0.27	87.82	-206.09	-0.48	-6.03
24.02	87.18	-206.72	0.40	-0.43	87.82	-206.09	-0.01	2.66
24.20	87.24	-206.66	0.36	-0.24	87.80	-206.10	-0.07	-0.33
24.37	87.31	-206.60	0.35	-0.04	87.91	-206.00	0.60	3.82
24.55	87.37	-206.54	0.35	0.01	87.92	-205.98	0.09	-2.94
24.73	87.42	-206.49	0.29	-0.32	87.85	-206.06	-0.43	-2.92
24.90	87.46	-206.45	0.24	-0.30	87.83	-206.08	-0.10	1.86
25.07	87.50	-206.41	0.21	-0.18	87.82	-206.08	-0.04	0.37
25.25	87.53	-206.37	0.21	0.01	87.91	-206.00	0.48	2.97
25.42	87.57	-206.33	0.23	0.11	87.98	-205.93	0.39	-0.48
25.60	87.62	-206.29	0.24	0.04	88.04	-205.87	0.34	-0.30
25.78	87.65	-206.25	0.21	-0.17	87.93	-205.97	-0.60	-5.39
25.95	87.67	-206.23	0.10	-0.61	87.74	-206.17	-1.11	-2.95
26.13	87.67	-206.23	0.00	-0.59	87.61	-206.30	-0.75	2.07
26.30	87.68	-206.23	0.03	0.14	87.83	-206.08	1.25	11.50
26.48	87.69	-206.21	0.08	0.31	87.80	-206.10	-0.14	-8.03
26.65	87.70	-206.21	0.04	-0.23	87.71	-206.19	-0.51	-2.11
26.82	87.70	-206.20	0.03	-0.06	87.78	-206.13	0.37	5.04
27.00	87.71	-206.20	0.03	0.00	87.72	-206.18	-0.32	-3.97
27.17	87.71	-206.20	-0.01	-0.20	87.67	-206.24	-0.32	-0.02
27.35	87.70	-206.21	-0.05	-0.23	87.58	-206.33	-0.50	-1.01
27.53	87.69	-206.22	-0.04	0.03	87.67	-206.24	0.51	5.73
27.70	87.69	-206.22	-0.01	0.17	87.67	-206.24	-0.00	-2.90
27.87	87.69	-206.22	-0.01	0.03	87.68	-206.23	0.07	0.44
28.05	87.69	-206.22	0.01	0.13	87.74	-206.16	0.35	1.59
28.22	87.70	-206.21	0.04	0.13	87.76	-206.15	0.10	-1.47
28.40	87.70	-206.20	0.04	0.03	87.77	-206.13	0.09	-0.09
28.57	87.71	-206.20	0.03	-0.06	87.74	-206.17	-0.20	-1.65
28.75	87.71	-206.20	0.01	-0.10	87.73	-206.18	-0.08	0.70
28.92	87.71	-206.20	-0.01	-0.12	87.67	-206.24	-0.33	-1.43
29.10	87.70	-206.20	-0.03	-0.11	87.66	-206.25	-0.06	1.53
29.27	87.69	-206.21	-0.06	-0.21	87.53	-206.37	-0.72	-3.80
29.45	87.68	-206.22	-0.07	-0.05	87.61	-206.30	0.44	6.65
29.62	87.67	-206.24	-0.06	0.04	87.53	-206.37	-0.45	-5.04
29.80	87.66	-206.25	-0.07	-0.06	87.55	-206.35	0.12	3.28
29.97	87.64	-206.26	-0.08	-0.05	87.48	-206.43	-0.44	-3.24
30.15	87.63	-206.28	-0.10	-0.10	87.46	-206.44	-0.08	2.08
30.33	87.62	-206.29	-0.04	0.33	87.64	-206.26	1.00	5.88
30.51	87.62	-206.29	-0.01	0.18	87.56	-206.34	-0.46	-8.30
30.68	87.62	-206.29	0.01	0.09	87.69	-206.21	0.76	7.02
30.86	87.63	-206.28	0.05	0.25	87.72	-206.18	0.16	-3.40
31.03	87.63	-206.27	0.03	-0.11	87.64	-206.26	-0.45	-3.46
31.21	87.63	-206.27	-0.00	-0.21	87.61	-206.30	-0.21	1.35
31.38	87.63	-206.27	0.00	0.05	87.67	-206.23	0.37	3.31
31.56	87.64	-206.27	0.03	0.14	87.70	-206.21	0.14	-1.31
31.73	87.64	-206.27	0.01	-0.14	87.60	-206.31	-0.57	-4.06
31.91	87.64	-206.26	0.01	0.02	87.71	-206.19	0.64	6.88
32.08	87.65	-206.26	0.04	0.18	87.71	-206.20	-0.01	-3.73
32.26	87.65	-206.26	0.01	-0.17	87.62	-206.28	-0.51	-2.83
32.43	87.65	-206.26	-0.01	-0.11	87.65	-206.26	0.16	3.79
32.61	87.64	-206.26	-0.02	-0.08	87.57	-206.34	-0.46	-3.51
32.78	87.64	-206.27	-0.04	-0.11	87.57	-206.33	0.02	2.76
32.96	87.63	-206.27	-0.03	0.08	87.60	-206.30	0.17	0.81
33.13	87.63	-206.28	-0.01	0.08	87.61	-206.29	0.06	-0.63
33.31	87.64	-206.27	0.04	0.28	87.77	-206.14	0.90	4.83
33.48	87.65	-206.26	0.07	0.19	87.75	-206.16	-0.13	-5.82
33.66	87.66	-206.25	0.06	-0.06	87.75	-206.15	0.03	0.93
33.83	87.66	-206.24	0.02	-0.20	87.64	-206.26	-0.63	-3.76
34.01	87.66	-206.24	-0.00	-0.13	87.68	-206.23	0.22	4.83
34.18	87.66	-206.24	0.02	0.12	87.71	-206.19	0.20	-0.09
34.36	87.67	-206.23	0.04	0.11	87.76	-206.15	0.24	0.23
34.53	87.68	-206.23	0.05	0.05	87.76	-206.15	0.02	-1.27
34.71	87.69	-206.22	0.05	0.02	87.78	-206.12	0.14	0.69
34.89	87.70	-206.21	0.04	-0.06	87.74	-206.16	-0.24	-2.14
35.07	87.71	-206.20	0.05	0.06	87.84	-206.06	0.56	4.36
35.24	87.72	-206.19	0.06	0.07	87.80	-206.11	-0.26	-4.66
35.42	87.72	-206.18	0.04	-0.13	87.78	-206.12	-0.08	1.01
35.59	87.73	-206.18	0.03	-0.07	87.77	-206.14	-0.07	0.06
35.77	87.73	-206.17	0.00	-0.15	87.70	-206.21	-0.40	-1.85
35.95	87.73	-206.18	-0.01	-0.07	87.73	-206.18	0.16	3.16
36.12	87.73	-206.18	-0.00	0.05	87.73	-206.18	0.00	-0.88
36.30	87.73	-206.18	0.01	0.03	87.75	-206.16	0.11	0.58
36.47	87.73	-206.17	0.01	0.05	87.76	-206.15	0.07	-0.23
36.65	87.74	-206.17	0.03	0.11	87.82	-206.08	0.35	1.62
36.82	87.75	-206.16	0.04	0.05	87.80	-206.11	-0.14	-2.83
37.00	87.75	-206.15	0.04	0.01	87.85	-206.06	0.28	2.36
37.17	87.76	-206.14	0.05	0.01	87.82	-206.08	-0.14	-2.37
37.35	87.77	-206.14	0.05	0.00	87.86	-206.04	0.23	2.12
37.52	87.78	-206.13	0.04	-0.02	87.83	-206.08	-0.18	-2.36
37.70	87.78	-206.13	0.02	-0.14	87.79	-206.11	-0.20	-0.10
37.87	87.78	-206.13	-0.01	-0.19	87.72	-206.18	-0.41	-1.18
38.05	87.77	-206.13	-0.03	-0.07	87.75	-206.16	0.13	3.09
38.22	87.77	-206.13	-0.01	0.08	87.76	-206.15	0.08	-0.29
38.40	87.77	-206.13	0.02	0.19	87.86	-206.05	0.56	2.74
38.57	87.79	-206.12	0.06	0.23	87.91	-206.00	0.30	-1.47
38.75	87.79	-206.11	0.05	-0.06	87.84	-206.07	-0.40	-4.04
38.92	87.80	-206.11	0.01	-0.21	87.80	-206.11	-0.24	0.91
39.10	87.80	-206.11	0.01	-0.01	87.84	-206.07	0.24	2.75
39.27	87.81	-206.10	0.04	0.14	87.89	-206.02	0.27	0.16
39.45	87.81	-206.09	0.03	-0.01	87.85	-206.06	-0.22	-2.73
39.62	87.81	-206.09	0.00	-0.17	87.79	-206.11	-0.32	-0.62
39.80	87.81	-206.10	-0.02	-0.14	87.76	-206.15	-0.19	0.73
39.98	87.80	-206.11	-0.05	-0.19	87.67	-206.23	-0.49	-1.68
40.16	87.79	-206.12	-0.05	0.01	87.74	-206.16	0.42	5.12
40.33	87.79	-206.12	-0.00	0.27	87.82	-206.09	0.43	0.08
40.51	87.80	-206.11	0.04	0.24	87.89	-206.01	0.42	-0.08
40.68	87.81	-206.10	0.06	0.13	87.91	-205.99	0.11	-1.77
40.86	87.82	-206.09	0.06	0.02	87.93	-205.98	0.10	-0.04
41.03	87.83	-206.08	0.06	-0.02	87.92	-205.98	-0.04	-0.80
41.21	87.84	-206.07	0.06	0.02	87.96	-205.94	0.23	1.56
41.38	87.85	-206.05	0.07	0.05	87.98	-205.93	0.09	-0.81
41.56	87.86	-206.04	0.05	-0.12	87.91	-206.00	-0.40	-2.83
41.73	87.86	-206.04	0.02	-0.20	87.88	-206.03	-0.19	1.20
41.91	87.86	-206.04	-0.01	-0.14	87.83	-206.08	-0.26	-0.42
42.08	87.86	-206.04	-0.01	-0.02	87.86	-206.05	0.16	2.44
42.26	87.86	-206.04	0.02	0.16	87.93	-205.98	0.39	1.28
42.43	87.87	-206.03	0.05	0.18	87.98	-205.93	0.30	-0.51
42.61	87.88	-206.03	0.04	-0.08	87.89	-206.01	-0.50	-4.61
42.78	87.88	-206.02	0.02	-0.08	87.95	-205.96	0.31	4.65
42.96	87.89	-206.01	0.04	0.11	87.97	-205.93	0.15	-0.92
43.14	87.90	-206.01	0.04	0.01	87.96	-205.94	-0.06	-1.20
43.31	87.91	-206.00	0.05	0.02	88.00	-205.91	0.20	1.52
43.48	87.91	-205.99	0.02	-0.14	87.89	-206.01	-0.60	-4.58
43.66	87.91	-205.99	0.02	-0.02	87.99	-205.92	0.55	6.55
43.83	87.92	-205.98	0.06	0.23	88.04	-205.87	0.27	-1.61
44.01	87.94	-205.97	0.07	0.09	88.07	-205.84	0.19	-0.50
44.19	87.95	-205.96	0.07	-0.00	88.06	-205.85	-0.06	-1.42
44.36	87.96	-205.94	0.07	-0.01	88.10	-205.81	0.21	1.51
44.54	87.97	-205.93	0.07	-0.03	88.06	-205.84	-0.18	-2.18
44.72	87.99	-205.92	0.07	0.03	88.13	-205.77	0.39	3.31
44.89	88.00	-205.91	0.08	0.04	88.12	-205.79	-0.09	-2.74
45.07	88.00	-205.90	0.02	-0.32	87.97	-205.94	-0.86	-4.42
45.24	88.00	-205.91	-0.03	-0.31	87.93	-205.97	-0.18	3.88
45.42	88.00	-205.91	0.01	0.21	88.08	-205.82	0.85	5.88
45.59	88.00	-205.90	0.02	0.08	87.99	-205.92	-0.54	-7.95
45.77	88.00	-205.91	-0.02	-0.21	87.96	-205.94	-0.14	2.31
45.94	87.99	-205.91	-0.03	-0.09	87.93	-205.98	-0.20	-0.36
46.12	87.99	-205.91	-0.01	0.14	88.04	-205.87	0.61	4.58
46.29	88.00	-205.91	0.02	0.17	88.03	-205.88	-0.04	-3.71
46.47	88.01	-205.90	0.05	0.18	88.15	-205.75	0.70	4.24
46.64	88.01	-205.89	0.05	-0.04	88.02	-205.88	-0.73	-8.17
46.82	88.02	-205.89	0.02	-0.16	88.07	-205.84	0.25	5.57
46.99	88.02	-205.88	0.04	0.13	88.11	-205.80	0.23	-0.11
47.17	88.03	-205.88	0.01	-0.16	87.99	-205.92	-0.69	-5.30
47.34	88.03	-205.88	-0.01	-0.13	88.04	-205.87	0.28	5.54
47.52	88.02	-205.88	-0.02	-0.08	87.94	-205.97	-0.56	-4.76
47.70	88.01	-205.89	-0.05	-0.15	87.93	-205.97	-0.04	2.91
47.87	88.00	-205.90	-0.05	-0.00	87.92	-205.99	-0.06	-0.11
48.05	88.00	-205.91	-0.05	0.01	87.92	-205.98	0.00	0.37
48.22	87.99	-205.91	-0.03	0.11	87.97	-205.94	0.28	1.60
48.40	87.99	-205.92	-0.03	-0.01	87.90	-206.00	-0.40	-3.88
48.57	87.98	-205.93	-0.06	-0.15	87.87	-206.04	-0.19	1.16
48.75	87.96	-205.95	-0.09	-0.21	87.76	-206.15	-0.64	-2.54
48.92	87.94	-205.97	-0.13	-0.22	87.70	-206.21	-0.34	1.71
49.10	87.91	-205.99	-0.12	0.07	87.74	-206.16	0.25	3.25
49.28	87.90	-206.01	-0.08	0.22	87.79	-206.11	0.29	0.26
49.45	87.89	-206.01	-0.03	0.29	87.89	-206.01	0.56	1.55
49.63	87.89	-206.02	-0.03	-0.00	87.78	-206.12	-0.64	-6.91
49.80	87.88	-206.02	-0.03	-0.01	87.88	-206.03	0.54	6.70
49.98	87.88	-206.03	-0.03	0.02	87.78	-206.12	-0.55	-6.24
50.15	87.87	-206.03	-0.03	0.02	87.88	-206.03	0.55	6.25
50.33	87.87	-206.03	-0.01	0.12	87.84	-206.06	-0.19	-4.23
50.50	87.87	-206.04	-0.01	0.01	87.88	-206.03	0.19	2.16
50.67	87.87	-206.03	0.01	0.07	87.88	-206.02	0.03	-0.94
50.86	87.87	-206.03	0.02	0.07	87.93	-205.98	0.24	1.12
51.03	87.87	-206.03	0.00	-0.08	87.84	-206.07	-0.52	-4.32
51.21	87.87	-206.03	-0.01	-0.09	87.87	-206.03	0.22	4.16
51.39	87.87	-206.03	0.00	0.07	87.87	-206.03	-0.01	-1.28
51.57	87.87	-206.03	-0.01	-0.04	87.85	-206.06	-0.15	-0.80
51.74	87.87	-206.03	0.01	0.12	87.95	-205.96	0.56	4.03
51.92	87.87	-206.03	0.00	-0.07	87.80	-206.10	-0.79	-7.62
52.10	87.86	-206.04	-0.06	-0.32	87.74	-206.16	-0.34	2.57
52.27	87.86	-206.05	-0.03	0.14	87.87	-206.04	0.71	5.94
52.45	87.87	-206.03	0.07	0.56	88.10	-205.81	1.26	3.04
52.63	87.89	-206.01	0.12	0.30	88.07	-205.83	-0.14	-7.93
52.81	87.91	-206.00	0.09	-0.18	88.03	-205.87	-0.23	-0.51
52.98	87.92	-205.99	0.06	-0.18	87.99	-205.91	-0.23	0.00
53.16	87.93	-205.97	0.08	0.09	88.11	-205.79	0.67	5.10
53.34	87.95	-205.96	0.09	0.06	88.06	-205.85	-0.31	-5.54
53.52	87.96	-205.95	0.06	-0.13	88.07	-205.84	0.05	2.00
53.70	87.97	-205.94	0.05	-0.05	88.04	-205.86	-0.13	-1.04
53.87	87.98	-205.92	0.08	0.12	88.16	-205.74	0.68	4.57
54.05	88.00	-205.91	0.08	0.06	88.10	-205.80	-0.32	-5.59
54.23	88.01	-205.90	0.05	-0.21	88.06	-205.85	-0.26	0.33
54.41	88.01	-205.89	0.04	-0.03	88.10	-205.80	0.24	2.85
54.58	88.03	-205.88	0.08	0.20	88.20	-205.70	0.57	1.84
54.76	88.04	-205.86	0.09	0.08	88.18	-205.73	-0.13	-3.92
54.94	88.05	-205.86	0.03	-0.33	88.02	-205.88	-0.87	-4.19
55.12	88.04	-205.86	-0.04	-0.42	87.92	-205.98	-0.57	1.71
55.29	88.04	-205.87	-0.03	0.04	88.04	-205.87	0.63	6.76
55.47	88.04	-205.87	0.01	0.23	88.06	-205.85	0.12	-2.90
55.65	88.04	-205.86	0.03	0.12	88.12	-205.79	0.35	1.28
55.83	88.05	-205.86	0.03	0.00	88.07	-205.84	-0.30	-3.66
56.00	88.05	-205.85	0.03	0.02	88.14	-205.76	0.43	4.05
56.18	88.06	-205.85	0.04	0.02	88.09	-205.82	-0.31	-4.14
56.36	88.06	-205.84	0.03	-0.06	88.12	-205.79	0.16	2.65
56.53	88.07	-205.83	0.04	0.09	88.15	-205.75	0.19	0.17
56.71	88.08	-205.83	0.04	0.02	88.14	-205.76	-0.05	-1.35
56.89	88.08	-205.82	0.03	-0.07	88.12	-205.78	-0.11	-0.33
57.07	88.08	-205.82	0.00	-0.17	88.05	-205.85	-0.42	-1.77
57.25	88.08	-205.83	-0.02	-0.13	88.04	-205.86	-0.05	2.04
57.42	88.08	-205.82	0.02	0.24	88.19	-205.71	0.86	5.16
57.60	88.10	-205.81	0.07	0.27	88.22	-205.69	0.15	-4.03
57.78	88.11	-205.79	0.08	0.07	88.26	-205.65	0.22	0.40
57.95	88.12	-205.78	0.07	-0.08	88.20	-205.71	-0.33	-3.11
58.13	88.13	-205.78	0.02	-0.29	88.10	-205.80	-0.55	-1.25
58.31	88.13	-205.78	0.00	-0.07	88.16	-205.74	0.33	4.86
58.49	88.14	-205.77	0.05	0.26	88.27	-205.63	0.61	1.54
58.67	88.15	-205.76	0.08	0.15	88.27	-205.63	0.01	-3.39
58.84	88.16	-205.75	0.04	-0.20	88.17	-205.73	-0.57	-3.25
59.02	88.16	-205.75	0.01	-0.17	88.18	-205.73	0.03	3.30
59.20	88.16	-205.74	0.03	0.12	88.25	-205.66	0.41	2.16
59.38	88.17	-205.73	0.06	0.17	88.29	-205.61	0.24	-0.94
59.55	88.19	-205.72	0.09	0.14	88.36	-205.55	0.37	0.73
59.73	88.21	-205.70	0.10	0.09	88.38	-205.53	0.12	-1.42
59.91	88.22	-205.69	0.07	-0.15	88.30	-205.61	-0.45	-3.22
60.08	88.22	-205.68	0.03	-0.27	88.24	-205.67	-0.34	0.61
60.26	88.23	-205.68	0.03	-0.00	88.31	-205.60	0.39	4.15
60.44	88.24	-205.67	0.05	0.13	88.33	-205.58	0.11	-1.60
60.62	88.25	-205.65	0.07	0.11	88.40	-205.51	0.40	1.59
60.79	88.26	-205.64	0.08	0.07	88.39	-205.52	-0.05	-2.53
60.97	88.28	-205.63	0.07	-0.06	88.39	-205.52	0.00	0.29
61.15	88.28	-205.62	0.04	-0.15	88.32	-205.59	-0.40	-2.26
61.33	88.29	-205.62	0.03	-0.08	88.35	-205.55	0.20	3.43
