Time(s) 	 Filtered Altitude MSL(m) 	 Filtered Altitude AGL(m) 	 Filtered Velocity(m/s) 	 Filtered Acceleration(m/s/s) 	 Altitude MSL(m)  	 Altitude AGL(m) 	 Velocity(m/s) 	 Acceleration (m/s/s) 	 Chute Arm 	 Chute Release15.36	7.94	-150.83	0.52	0.03	158.76	-0.01	10.34	0.67	0	0
47.20	158.91	0.14	0.09	0.11	158.98	0.21	-0.86	-12.16	0	0
47.39	158.92	0.14	0.04	-0.25	159.00	0.22	0.10	5.14	0	0
47.57	158.91	0.14	-0.02	-0.33	158.76	-0.01	-1.25	-7.21	0	0
47.76	158.90	0.13	-0.06	-0.22	158.83	0.06	0.37	8.70	0	0
47.94	158.90	0.13	0.02	0.47	159.05	0.28	1.20	4.63	0	0
48.12	158.93	0.16	0.14	0.62	159.27	0.50	1.18	-0.13	0	0
48.31	158.96	0.19	0.17	0.20	159.24	0.47	-0.17	-7.24	0	0
48.50	158.97	0.20	0.05	-0.67	158.87	0.10	-1.98	-9.74	0	0
48.68	158.97	0.20	-0.01	-0.30	159.05	0.28	0.96	15.77	0	0
48.87	158.96	0.19	-0.05	-0.21	158.72	-0.06	-1.76	-14.27	0	0
49.06	158.94	0.17	-0.09	-0.24	158.87	0.10	0.82	13.85	0	0
49.24	158.97	0.20	0.15	1.29	159.56	0.79	3.76	15.91	0	0
49.43	159.01	0.24	0.19	0.25	159.10	0.33	-2.50	-33.68	0	0
49.61	159.02	0.25	0.06	-0.70	159.15	0.38	0.29	15.10	0	0
49.80	159.02	0.24	-0.01	-0.40	158.84	0.07	-1.66	-10.42	0	0
49.99	159.02	0.25	0.04	0.25	159.32	0.55	2.60	22.98	0	0
50.17	159.04	0.27	0.09	0.28	159.05	0.28	-1.46	-21.80	0	0
50.36	159.06	0.29	0.12	0.15	159.46	0.68	2.18	19.55	0	0
50.54	159.11	0.33	0.24	0.68	159.54	0.77	0.46	-9.41	0	0
50.73	159.17	0.40	0.36	0.68	160.03	1.25	2.61	11.57	0	0
50.91	159.29	0.52	0.62	1.38	160.63	1.86	3.25	3.43	0	0
51.10	159.42	0.65	0.70	0.44	160.56	1.79	-0.37	-19.47	0	0
51.28	159.58	0.81	0.87	0.88	161.50	2.73	5.05	29.15	0	0
51.47	159.77	1.00	1.04	0.92	161.52	2.74	0.09	-26.66	0	0
51.66	159.99	1.22	1.17	0.70	162.37	3.60	4.59	24.22	0	0
51.84	160.25	1.47	1.38	1.13	162.73	3.96	1.93	-14.32	0	0
52.03	160.51	1.74	1.44	0.35	163.13	4.35	2.14	1.14	0	0
52.22	160.82	2.05	1.62	0.97	164.04	5.27	4.84	14.27	0	0
52.40	161.16	2.38	1.80	0.95	164.30	5.53	1.40	-18.47	0	0
52.59	161.51	2.73	1.89	0.46	165.03	6.26	3.92	13.51	0	0
52.78	161.87	3.10	1.96	0.41	165.29	6.52	1.38	-13.64	0	0
52.96	162.24	3.47	1.97	0.06	165.80	7.03	2.77	7.47	0	0
53.15	162.62	3.85	2.07	0.54	166.35	7.58	2.96	1.04	0	0
53.33	163.03	4.26	2.17	0.52	166.97	8.20	3.35	2.07	0	0
53.52	163.45	4.68	2.27	0.54	167.54	8.76	3.02	-1.76	0	0
53.71	163.87	5.10	2.28	0.05	167.85	9.08	1.70	-7.10	0	0
53.89	164.31	5.54	2.31	0.17	168.60	9.83	3.97	12.09	0	0
54.08	164.74	5.97	2.33	0.10	168.70	9.93	0.54	-18.45	0	0
54.27	165.17	6.40	2.31	-0.12	169.38	10.61	3.68	16.85	0	0
54.45	165.64	6.86	2.48	0.91	170.19	11.42	4.33	3.53	0	0
54.64	166.11	7.34	2.51	0.13	170.60	11.83	2.17	-11.40	0	0
54.83	166.59	7.82	2.57	0.33	171.17	12.40	3.06	4.83	0	0
55.01	167.07	8.30	2.59	0.12	171.64	12.86	2.50	-3.03	0	0
55.20	167.57	8.80	2.70	0.58	172.53	13.76	4.82	12.44	0	0
55.38	168.10	9.33	2.88	1.00	173.27	14.49	3.97	-4.57	0	0
55.57	168.62	9.85	2.74	-0.76	173.34	14.56	0.37	-18.95	0	0
55.76	169.13	10.36	2.72	-0.10	174.02	15.25	3.66	17.69	0	0
55.95	169.63	10.85	2.66	-0.28	174.15	15.38	0.71	-15.84	0	0
56.13	170.10	11.33	2.64	-0.13	174.61	15.83	2.54	10.12	0	0
56.31	170.57	11.80	2.53	-0.58	175.01	16.24	2.19	-1.87	0	0
56.50	171.04	12.26	2.50	-0.18	175.43	16.65	2.21	0.13	0	0
56.68	171.52	12.74	2.57	0.40	176.22	17.45	4.27	11.06	0	0
56.87	171.98	13.21	2.49	-0.44	176.08	17.31	-0.76	-27.05	0	0
57.06	172.43	13.66	2.42	-0.41	176.87	18.09	4.23	26.85	0	0
57.24	172.87	14.10	2.44	0.12	176.92	18.14	0.27	-21.64	0	0
57.42	173.30	14.52	2.28	-0.88	177.30	18.52	2.04	9.50	0	0
57.61	173.71	14.94	2.22	-0.28	177.57	18.80	1.47	-3.08	0	0
57.80	174.11	15.34	2.15	-0.37	177.91	19.13	1.80	1.76	0	0
57.98	174.50	15.73	2.10	-0.31	178.12	19.35	1.15	-3.47	0	0
